I 159 -6868865613415635067
I 160 1756466759370472743
I 161 -8693754738136441621
I 162 535132411280967308
I 163 -595954106130831699
I 164 -2038475696688283243
I 165 4864431034412572103
I 166 934958473534516088
I 167 -2969248353034599844
I 168 -6187054427413216049
I 169 9139498577306144366
I 170 2704160824947311919
I 171 1624221269028751980
I 172 -3490346253244221893
I 173 6201814518062056089
I 174 -5277358735774397055
I 175 -785100462713478601
I 176 6914720373436179143
I 177 -7795672400314483324
I 178 1431028893544703979
I 179 -5653428976134613297
I 180 -9071236834752817315
I 181 -4970972336917678538
I 182 -1498460718537763524
I 183 8855138580500696893
I 184 7076953580643466943
I 185 6575284096556578249
I 186 4495324399773456069
I 187 -3406020679963597400
I 188 -8013384884432780698
I 189 4037603502379064191
I 190 -2517936491154911628
I 191 3353326545880323984
I 192 -6924254879404729876
I 193 7132036557449818310
I 194 5774551290161557716
I 195 673057644328302314
I 196 -5218953975094715558
I 197 3689395127690938752
I 198 -5277935209387281418
I 199 7811600203494107956
I 200 -2948682142533165458
I 201 -4006883185879503571
I 202 3478226151555659385
I 203 3882955059026415262
I 204 6852887832089539375
I 205 -1355551642761871879
I 206 5577933930310515629
I 207 -7979028887257185335
I 208 6039970683044001945
I 209 4307550480132915730
I 210 5819436707851742484
I 211 -1443870096039620878
I 212 6644360527607712219
I 213 -7123073605172520108
I 214 -457003876466233349
I 215 -8381957282671310669
I 216 1853836306758668853
I 217 133955784640106654
I 218 -4430451278385045201
I 219 7757468321837405990
I 220 -5385721488379780597
I 221 -7729179536315699233
I 222 6387357433239552116
I 223 -1515463534560417369
I 224 -454563068551715058
I 225 3416586442821979856
I 226 2383831252835721210
I 227 3294547139420416886
I 228 -5880828685761785605
I 229 4097585199716844080
I 230 -7672637460059096064
I 231 6691347376112642424
I 232 -2753319275289169222
I 233 -7924030100114484607
I 234 2747956408640251369
I 235 -5477565248102428698
I 236 7233883289959521472
I 237 -5780827114030079134
I 238 -6451846521797775006
I 239 -2598063013777566451
I 240 4561356785087526995
I 241 -753941366290061686
I 242 -8345888741158615491
I 243 -7280470210658391601
I 244 -4455050441893505089
I 245 -8377193449066190066
I 246 8999093984811933212
I 247 -5772419022540868598
I 248 -311358165622622324
I 249 4151568125019680541
I 250 -6080241970895739495
I 251 -516646603640808361
I 252 2670830603196407582
I 253 3125136378455930993
I 254 6367758372011848008
I 255 -4143353195200058993
I 256 -6424790625138868138
I 257 991560940135544786
I 258 7044252449500155572
I 259 5311733674051773745
I 260 -1317194556888280778
I 261 -4029471332917266391
I 262 5706775467610035412
I 263 -4245846211949014117
I 264 -2418210909253675300
I 265 7166647066792277318
I 266 8399775878123166684
I 267 4789799425168742843
I 268 8173520825382556820
I 269 -4686110821243023729
I 270 2724697181384630744
I 271 -1404358682962647886
I 272 3834769762083424203
I 273 3852848175165747860
I 274 1424162171808181202
I 275 5607608371962803922
I 276 1012587921458322330
I 277 4865624985728629976
I 278 -1482899066225628550
I 279 611405993952776606
I 280 -1907525351690266533
I 281 8900877780258708807
I 282 -8674262992389121643
I 283 6993173332421131271
I 284 -7820547117453857078
I 285 -6934069503694096660
I 286 4264203203281511178
I 287 -8166174944407835511
I 288 -2966155002088037774
I 289 -3622754148157009489
I 290 6216080348049463616
I 291 3508981499872781240
I 292 -5133597053165242390
I 293 -3301796962096672846
I 294 -4729421754124563783
I 295 4762841931897082347
I 296 8226967655641420684
I 297 726316085800386269
I 298 -7964661159022915476
I 299 -2982070914162464951
I 300 -3668433711113715247
I 301 -1218031754685679418
I 302 4884074403002604589
I 303 -3605427894813558535
I 304 -6829819705003664587
I 305 -983139734507228480
I 306 -6995162658539859539
I 307 4520611978510566899
I 308 3335993437709786201
I 309 3313859512736914571
I 310 -3920276921346737614
I 311 -5027470359904147419
I 312 -8923626121197441915
I 313 -2646388493368411092
I 314 1761810737696652846
I 315 4370353725623515431
I 316 -1606123825362034402
I 317 -2926421445651755269
I 318 3714652853265892712
I 319 -384208812133773822
I 320 -2942480668602072943
I 321 8987739317513722670
I 322 5982048806123586058
I 323 -5989447730412741518
I 324 -1256091579138227919
I 325 -1552740484605803954
I 326 -959360981305368082
I 327 1797533664694756700
I 328 -7609228701186964090
I 329 7613567451364112264
I 330 6919291471156836191
I 331 1392352339154974012
I 332 -1980791525960102459
I 333 -6769014435497343921
I 334 -4109943369359499880
I 335 6722765285495165800
I 336 -1082276031188097207
I 337 2756800473464814327
I 338 2227232761786708973
I 339 -6105342184184326277
I 340 404268090064336057
I 341 6488909948356777387
I 342 -5926109245200724510
I 343 8840601880553035139
I 344 840911472474124291
I 345 -5666628146599444166
I 346 -3566797484850915100
I 347 -1121768170773180329
I 348 6931514892062164223
I 349 7740025175541039431
I 350 6741063436869859435
I 351 8982877179112729934
I 352 86846915161398346
I 353 -8590723989481445956
I 354 8208816570427178309
I 355 1426164235749228753
I 356 4188391398157212176
I 357 -6043912948674087008
I 358 -5423300793907268619
I 359 -1181968191213896122
I 360 -3514612546983535477
I 361 -3583757008597325395
I 362 680764153489528119
I 363 -1127680521205041975
I 364 3404557280368790068
I 365 8174007332009298774
I 366 1716382383660364144
I 367 -6053980405519410528
I 368 -4939246415397491587
I 369 2633526788514471959
I 370 -7528514300725989763
I 371 6269355563505564941
I 372 -6602575819788930283
I 373 -3656280083342760682
I 374 -5392086128488842950
I 375 -845577384916806488
I 376 8622248104858672364
I 377 839931036852808700
I 378 7360785970142018827
I 379 -5505652089875428123
I 380 2250755594809808356
I 381 -844461498460745216
I 382 3314389180361873255
I 383 -2419866619374738792
I 384 8768898937660564695
I 385 -6917545114389739868
I 386 8071566528943588413
I 387 6889897210732013266
I 388 -5703331397461196477
I 389 -5595930896729606932
I 390 383791119590597651
I 391 -1813708906929730365
I 392 -4335791976105039659
I 393 7180665050913611376
I 394 -7153902865333581286
I 395 7824951913519684852
I 396 8370214552965469606
I 397 -6639183735580662650
I 398 3924245375033535797
I 399 722740108608724721
I 400 -2341501176442777065
I 401 -6553718396196239899
I 402 -5310822982169147277
I 403 364166971113742807
I 404 1061890830170528071
I 405 -6553373623202043632
I 406 -7943539918773733593
I 407 7193172068198399995
I 408 8104793781819053164
I 409 5848300732265784718
I 410 474571496481697337
I 411 6548387514975438023
I 412 -3179633964464246465
I 413 -5327767179484808851
I 414 1196382386109144338
I 415 -7396559476712792130
I 416 2868404601463628088
I 417 337390157494834602
I 418 1734934663395335368
I 419 -2048075895538417394
I 420 -280882096948938358
I 421 -8156251267926098115
I 422 5419324158542395517
I 423 -2452908064791326256
I 424 7322478904912065999
I 425 3228930834384052943
I 426 -1425191660505343842
I 427 8608515605911712181
I 428 -1877337996347061896
I 429 3331964301812165784
I 430 3395308226998152058
I 431 -6879783677032996178
I 432 -5953344180043608232
I 433 1056473750261169467
I 434 -5556909827624342896
I 435 8201611814207004566
I 436 3360940587873778258
I 437 2724663945070369773
I 438 -3295280053424988169
I 439 -4859597962359883161
I 440 6160866417673434843
I 441 4609321700342382128
I 442 -4610209362558955565
I 443 7012863109124389711
I 444 -5139394889322120359
I 445 759977826307400141
I 446 -3181128296644196034
I 447 3467923473380736243
I 448 -5842267614983197784
I 449 1084167923952626741
I 450 6576215835133332273
I 451 -644602500120908583
I 452 5779532831960935962
I 453 500892093305355143
I 454 5909085124150615920
I 455 -3257829075360270903
I 456 861021368627878664
I 457 6920812006880488230
I 458 4517199285976013663
I 459 -6192685380798115313
I 460 2421240664660214901
I 461 2739063024333328004
I 462 -2126909780888504989
I 463 461670038972742678
I 464 -1587803211665041154
I 465 4709441604051082612
I 466 -6986489707380886677
I 467 7429635825843693367
I 468 349701753425016834
I 469 1257382499080811988
I 470 -8343851222367112750
I 471 4849262674101415484
I 472 6498742134719763706
I 473 -6587247948452717912
I 474 421831651470756535
I 475 6473057438799714845
I 476 4932912838138508463
I 477 3558119311858458695
I 478 -8098195512239469949
I 479 -8093951365479143237
I 480 3915291108538993567
I 481 -5978372801608695542
I 482 -4302924511940519126
I 483 8279667334397357753
I 484 1695688833585188557
I 485 -7567955601780213385
I 486 -5896684856957290552
I 487 5414067066298624445
I 488 -2479476112670806175
I 489 7292076557770495359
I 490 -4475178465141287050
I 491 -3212938133426051726
I 492 4446422600476285395
I 493 -9131258970010402538
I 494 -8219156771686290368
I 495 -3345567898305009201
I 496 -8401869925943854436
I 497 1160591447691690298
I 498 5894057603197653295
I 499 -7327898783825095930
I 500 -661128302578162225
I 501 -4982954137857553484
I 502 -5240178422117233729
I 503 -933773883252481503
I 504 6911553793569578627
I 505 7243812913452833087
I 506 587307830127779064
I 507 -7738952442489096077
I 508 -40388429530185697
I 509 4000498880519743516
I 510 4983793054515064901
I 511 -9087337955876232172
I 512 -1505568496221186820
I 513 3521848363321763129
I 514 5442175451722887578
I 515 -8352535214189975774
I 516 1044374755440066346
I 517 -7791441849880426253
I 518 4412944114166156423
I 519 5867681738890917413
I 520 -4238987365797893438
I 521 4354582647468911280
I 522 -740408368232598817
I 523 -286188064373055824
I 524 -3704413865025756783
I 525 7534799279453574259
I 526 -7234731516895592600
I 527 8679002005513793146
I 528 2560917020036868636
I 529 -6712804441743507975
I 530 -3102374222112778806
I 531 3490879708721584776
I 532 -4228380916921855092
I 533 -7631517115524840255
I 534 1701272947829655265
I 535 -8549641232327019523
I 536 -3180028895881487468
I 537 -313378044101641552
I 538 -6143233655392072506
I 539 802370122990410158
I 540 -237120420575746460
I 541 8627744501503438607
I 542 4132559015876054678
I 543 -2613986953915674193
I 544 2894710632508432111
I 545 8529199078478166425
I 546 2548936915052173438
I 547 6638146157678953044
I 548 -4698321175923138084
I 549 3136145525377871327
I 550 -7115508057331528701
I 551 1700448301580815288
I 552 -2195082010977036148
I 553 6826309174774737489
I 554 -2967955438662560855
I 555 1989111195101044834
I 556 508163362902547971
I 557 5625711418178472463
I 558 -7958514560399040722
I 559 7883079883769088321
I 560 2309919096555550416
I 561 -6361258937334764907
I 562 6992196256980284196
I 563 -9220651664003118213
I 564 -4132446129484315159
I 565 1452606108333404948
I 566 -817972429904743484
I 567 6512353764005483249
I 568 5065001534619609528
I 569 -632920201767326278
I 570 -8385790741031697889
I 571 -264281472075168138
I 572 -3255498595767199152
I 573 4876689550426891876
I 574 -6622904784292845446
I 575 -6865109287870367424
I 576 2699820668350604155
I 577 -77991743253429540
I 578 -4582561929894615603
I 579 6657587460201621535
I 580 -515858845462764041
I 581 8142811753547002244
I 582 399237960167363749
I 583 5207699901358980582
I 584 -6070590818901070656
I 585 -6055002531287819169
I 586 -1279531495462746203
I 587 -2501243454433601675
I 588 -8709452468481726523
I 589 6907092051605366233
I 590 -8301113370340849836
I 591 2815202708500397388
I 592 4100381796049381319
I 593 -1212247125239714706
I 594 -3547419884456727469
I 595 6879348492856818858
I 596 4108318633654529311
I 597 -1153632915315564639
I 598 -4764391147959456543
I 599 1019741757012204299
I 600 3681762630843031862
I 601 4451993474815809735
I 602 3553907784941603510
I 603 7265847218376546775
I 604 -1227013635592059406
I 605 -4063089109149589842
I 606 -2795879459510075407
I 607 5863835490128853653
I 608 -8709262791709894627
I 609 4580530969965195547
I 610 4977371349380822819
I 611 2314413092653006313
I 612 3234166626967585779
I 613 2641929888091171688
I 614 -2281673616794521472
I 615 -1788796616847569128
I 616 9175070055520613136
I 617 466981688707403962
I 618 -6471351277786122855
I 619 -4197841396771997683
I 620 4753480072873483259
I 621 -3083965278583536292
I 622 2249720422996899072
I 623 791816523338316687
I 624 692119194435922101
I 625 6180779708672185375
I 626 4476818318554068705
I 627 2178478483835982961
I 628 271222199406524535
I 629 2999555276110138033
I 630 754773403561453349
I 631 3931280424580001507
I 632 -8370915902177201641
I 633 7805860091171924803
I 634 7911591468737459914
I 635 1563876108018207751
I 636 -8278854553777163450
I 637 -1407801949972598350
I 638 6920450013805190778
I 639 -4226848392839788034
I 640 4466016963946932138
I 641 8565295372752119804
I 642 4589406022363693528
I 643 1695608482371903834
I 644 1815372572570202290
I 645 -6900584437901727425
I 646 -460999194633633029
I 647 -5591739791436213092
I 648 -7558827388830143151
I 649 8072928238183646575
I 650 1217461174300378535
I 651 7348269676491117751
I 652 -4789747646994152603
I 653 855978425207989851
I 654 3048087994286529382
I 655 4826572272564984082
I 656 1095840133175789999
I 657 -981420818705399058
I 658 5461471293933701191
I 659 -9180352198687894974
I 660 4780542029408785573
I 661 2870731602744873560
I 662 8340172790017427757
I 663 -7339981380134953320
I 664 -6098319158688448656
I 665 598664876267918154
I 666 -5227465382288072080
I 667 -9050236471369838862
I 668 7268571091917012176
I 669 7709748390286000353
I 670 6288204580235523106
I 671 8724978554538999959
I 672 -5730740611768270384
I 673 -2896560424217813561
I 674 -680983983581792021
I 675 -8335212606023376620
I 676 7273678402843900443
I 677 -7673664764462810181
I 678 7667830413506128155
I 679 8974903379254915568
I 680 -6277105711850798111
I 681 -2382158135763757140
I 682 -6835653573610049209
I 683 5846985780925530187
I 684 -8111159313031211889
I 685 -3003847496257096769
I 686 -918632554649540252
I 687 2124153774056401717
I 688 -2921746680911043653
I 689 -2450725203030465271
I 690 6208667031880813388
I 691 145874521478402270
I 692 7451987838561163121
I 693 -484805442834160299
I 694 3387242733144529084
I 695 9172639517364639152
I 696 483800694508595855
I 697 -465663844374577481
I 698 -7246620311505509007
I 699 -7467092916959323911
I 700 -2719380350434520891
I 701 -401700347371639507
I 702 -8949653274966990178
I 703 1981984236422051748
I 704 1660970357198344998
I 705 -2835384672002983908
I 706 963697912572182571
I 707 9066212581153983220
I 708 7734332644555470268
I 709 -3686082306395115228
I 710 2634448002602342401
I 711 -539882758847559072
I 712 -3254374754363359042
I 713 3816018198890255576
I 714 5671605833056594025
I 715 2495600937744144727
I 716 314419367357266972
I 717 545278457704398151
I 718 -187569831143264476
I 719 -625813061909626811
I 720 -6377813084139181598
I 721 -8144494772735688236
I 722 1910068675369445624
I 723 3924559124171987798
I 724 -3849052650960738126
I 725 3058219786284037217
I 726 -3104131986516739206
I 727 4718416833373734895
I 728 -1814285298961421729
I 729 3930071165155769974
I 730 5310346262782208829
I 731 7977080545895866514
I 732 -1404384368918360279
I 733 -2272102124154243421
I 734 -3001050485583298112
I 735 4007416695467355766
I 736 916809015163403676
I 737 -4487632683905437088
I 738 -3811086919395208934
I 739 3050276284515118679
I 740 1056188698852014930
I 741 4119947107244192770
I 742 5662609942153715710
I 743 8160750235308782550
I 744 5499792439051488866
I 745 -5432399843840142163
I 746 7501406949919115139
I 747 -2585801667593634314
I 748 -3924009992006165003
I 749 4144669902461430120
I 750 5550929630478407766
I 751 -9217922647976663397
I 752 2696763671865147645
I 753 2431890270339952793
I 754 -7662581486615720059
I 755 -5895576547848421821
I 756 -2404522418640006383
I 757 4569424124353728386
I 758 -8920275296782872759
I 759 -5009213620855607944
I 760 7310424574639713881
I 761 8048308395919538247
I 762 5036509341022674251
I 763 3093263733613458565
I 764 -4388045052647215887
I 765 -3409006377938357752
I 766 331522927832630606
I 767 -4967219754538612174
I 768 -2291253304822849825
I 769 -8922957867174832280
I 770 1055126450245564830
I 771 -769675750214320285
I 772 -3271545022481492641
I 773 -3813582621641625493
I 774 5544811803985392816
I 775 305673035388813226
I 776 -2269159971574829444
I 777 4052756201774143629
I 778 5950274076425432335
I 779 -322748618704046030
I 780 6848629946691855100
I 781 -8020997074756961887
I 782 -3816448404619026961
I 783 -488379995550871497
I 784 3946350181227843418
I 785 7101417605385021356
I 786 4662506786670847119
I 787 939016244122230174
I 788 -4868674027182262178
I 789 -7579406641766348674
I 790 -6872648762030054059
I 791 5311202623061286972
I 792 1618366444415485879
I 793 -9221833189101428683
I 794 3286818590843664406
I 795 -5214106103402447981
I 796 4592072082969737971
I 797 7620251920422371564
I 798 3781387351753508777
I 799 -1806129243793060478
I 800 -972254912024247236
I 801 5497326492829420958
I 802 573863616482378488
I 803 1157332928457145068
I 804 -4134823065705974756
I 805 747160410102077937
I 806 3416841440638640202
I 807 4297400631782456934
I 808 6332645208290098643
I 809 -6295247075631139466
I 810 6977276063671296992
I 811 -5041901191399819571
I 812 -7832945375054787053
I 813 137457905561426312
I 814 -4466296334771603044
I 815 -5284285992445285696
I 816 1898430380871646099
I 817 -289667431449367204
I 818 351494135386537335
I 819 -7423976648668783013
I 820 -1675320141370947108
I 821 -6176766175766305547
I 822 -5075109956676819246
I 823 7267819801656791693
I 824 9157850603979713333
I 825 -7609633178619896359
I 826 6103417918460218013
I 827 -922578026079310319
I 828 563071756565395976
I 829 7052292776769690834
I 830 -449214174248073009
I 831 8382731069428600144
I 832 -8893394791608193502
I 833 2204925289751459731
I 834 6289866987296671543
I 835 -1219985638603250137
I 836 -1754321425759406337
I 837 7532151070178257277
I 838 -7270810043437619424
I 839 -2272696593283516429
I 840 -4675709340181436506
I 841 4985045161087299871
I 842 -9002321753109631657
I 843 -777957991386486857
I 844 7333969140399708225
I 845 -8796018411797302031
I 846 5219302832483213653
I 847 -6427741984654019528
I 848 -778323110726677449
I 849 7700267979729939311
I 850 -1360760500217389139
I 851 896586881867923051
I 852 -5247760653912254820
I 853 3403449054521883066
I 854 1653410218545529056
I 855 -5186627051573517717
I 856 1094952207663335118
I 857 4230140811013865022
I 858 2916087583086521526
I 859 -7077363326494714229
I 860 -5254294473690150912
I 861 -5245675093976494926
I 862 1968931413148492292
I 863 7942823777188082451
I 864 8772310210812242654
I 865 -8587905039559673190
I 866 -3950028508009270860
I 867 -7336721684144008822
I 868 -327640930474322202
I 869 5938652728831038421
I 870 -1411136452776443545
I 871 -699510662194296441
I 872 3636887635612962147
I 873 -4890401146990536352
I 874 6201898958038680941
I 875 5545674607855482149
I 876 -8548580909798577160
I 877 6233804752156049205
I 878 -4171790883123166472
I 879 -2411391724373235687
I 880 4935687641054611951
I 881 -5502621703004849839
I 882 -7529284708679792742
I 883 5212623836284952750
I 884 -4404355295385473587
I 885 5661447177680666055
I 886 -8171623192406894038
I 887 9194169915385780270
I 888 -6082578446045311726
I 889 -3499798245507345430
I 890 4153377513814869123
I 891 3986457737544825267
I 892 7022710136082247500
I 893 4205157756796901349
I 894 5113078209314814471
I 895 2085599915244370304
I 896 -2235124699114561475
I 897 -3833159591423805805
I 898 8863527808225662971
I 899 325499208957347536
I 900 -6681175392898665908
I 901 -6871700530403640304
I 902 -203388876005765827
I 903 -9157265799643557732
I 904 -5825638606282407089
I 905 -4948690604171930241
I 906 -3517788762366861827
I 907 -734569693942742622
I 908 -4828630114220161181
I 909 7383322775471286727
I 910 -9117412917565355197
I 911 -5060553712014035164
I 912 8551384067950331159
I 913 -2687661022968770229
I 914 112893120735798336
I 915 2360316697172369936
I 916 7174337389191754113
I 917 5833207361779050897
I 918 -8403318027440993905
I 919 -1551362734221662724
I 920 8587293970876480769
I 921 6775291171609485330
I 922 -4646169019031481574
I 923 -2149224516958198688
I 924 1587804631565373053
I 925 -5228343641174002780
I 926 -4464920858298939218
I 927 8284949233042691285
I 928 -510123576518720963
I 929 5045728803396428384
I 930 8985932799171390229
I 931 -9050008547531588252
I 932 -1597714386757601582
I 933 -4163273261202605754
I 934 8332052686772777042
I 935 -7684610211085720026
I 936 -59565588637592386
I 937 -4372137779778823583
I 938 -7431075896680035899
I 939 8991309156592756738
I 940 2137553502403051961
I 941 -8324011996096628015
I 942 2083366731252146478
I 943 -5710362853638793715
I 944 7699673187100981243
I 945 619277508031203588
I 946 -7373495882578772202
I 947 -1092185108287502258
I 948 -9022674601684249892
I 949 -544517129608255410
I 950 7703857452514245033
I 951 -3177321135400666914
I 952 2132460217086281374
I 953 5600048650163875899
I 954 1613262487574720172
I 955 -6284620913180152815
I 956 2988033590043114626
I 957 -3763814657951669662
I 958 2470956240230934183
I 959 -8011420250586124030
I 960 -1884354877245708102
I 961 -5550922572942315097
I 962 9137989055575033775
I 963 4733555429811064368
I 964 -3438336979641381138
I 965 -1106188196563141091
I 966 8766813292559875012
I 967 2056912051896734746
I 968 -2886714046973359957
I 969 -3551194888513539802
I 970 7990217576129926428
I 971 -1332799050385550087
I 972 -326931563078815312
I 973 6985229738537594210
I 974 8294325871051638989
I 975 2750887795055513949
I 976 2688789650951497870
I 977 -1621354575093084649
I 978 -5467261748900532446
I 979 -3366877441797124832
I 980 6865200349818165138
I 981 -5535160079042195413
I 982 -1770915207919355534
I 983 -7219469539178345916
I 984 7871034082367690837
I 985 915334848492511790
I 986 8456042467919416851
I 987 -5562130307929793493
I 988 4796643330056035049
I 989 -4582239207173483349
I 990 -1787170444161398892
I 991 6719857413283581801
I 992 -4555488630121170086
I 993 6176473341668808779
I 994 -8123514074689175840
I 995 -3929116136826212398
I 996 -4349847776991544061
I 997 -1827033037790225942
I 998 -2684205710098738629
I 999 6745834848932050562
I 1000 -7006998431280445343
I 1001 2594198893303609662
I 1002 -5932599521831993630
I 1003 7070957908223596910
I 1004 4611401022656560150
I 1005 5563750788957036322
I 1006 -5796444560601933759
I 1007 -598852802578497825
I 1008 35380528723221021
I 1009 -4884057872034829191
I 1010 4358326839414104906
I 1011 -1770852766590859900
I 1012 -8522439266082904712
I 1013 8105497380462273413
I 1014 6391237234223187622
I 1015 -5792891039811778269
I 1016 -5161602841612442027
I 1017 7177903347666883435
I 1018 -2652820913865249388
I 1019 4603056691736253259
I 1020 -682570261525229352
I 1021 2072979971125943922
I 1022 302143977932543209
I 1023 6498628514026553051
I 1024 -4156299343069863451
I 1025 -4513395929968121531
I 1026 -3004091044732094019
I 1027 -5998463612122808917
I 1028 2609384161113248556
I 1029 -4490132481857696519
I 1030 843257047223301161
I 1031 3395534917776137231
I 1032 1892256373539562713
I 1033 4492189473235886397
I 1034 5427808647047580271
I 1035 -1880343792636296069
I 1036 -9136031514612076401
I 1037 8832971266290808901
I 1038 -714367248563534371
I 1039 -3157323387158867525
I 1040 2850608937741169256
I 1041 -4870755081712729373
I 1042 -4836606881588858966
I 1043 794100686083670832
I 1044 4214071761053339699
I 1045 -6018743472586341560
I 1046 -4733249870976435817
I 1047 3578584796374670772
I 1048 7941845136540807522
I 1049 -7536081887164736343
I 1050 -4873873087587786395
I 1051 5531436401105114084
I 1052 572708572718605374
I 1053 -3763322300803290533
I 1054 799299991042600820
I 1055 3475417373711772658
I 1056 395902738219892568
I 1057 6859556567973333122
I 1058 4544578481893027072
I 1059 2833783073295534542
I 1060 -2983349214530480880
I 1061 -4239435812709045788
I 1062 2742298311890735184
I 1063 8073790528580619993
I 1064 5752708018409398154
I 1065 -5715782932455933385
I 1066 -1625578579933649165
I 1067 6513343349377210353
I 1068 6947964670950849459
I 1069 598600113787933881
I 1070 5928717191266678145
I 1071 -7525387885303672710
I 1072 -571536896673230055
I 1073 -5832289055863482271
I 1074 -4607275321452619332
I 1075 8193380417667093169
I 1076 -1807507789265772759
I 1077 4625071463207692761
I 1078 5383284584509072695
I 1079 1731398609183685108
I 1080 2457903144658430317
I 1081 6700786342471732961
I 1082 6364123063761125139
I 1083 6148076367083610377
I 1084 3281036233491684591
I 1085 7094573830303645380
I 1086 -1939625818483594099
I 1087 1215863253866713796
I 1088 8638778117311883920
I 1089 -35924822734716180
I 1090 -2273535270688045518
I 1091 -9042010757011210977
I 1092 -6116511376669026806
I 1093 -8986627115538800889
I 1094 7845367334173011346
I 1095 5337663119533479696
I 1096 -4852627691802224497
I 1097 -5196811342146277734
I 1098 -1710667518855221103
I 1099 -2403791521249806050
I 1100 5675711957661099309
I 1101 -1483335201054695665
I 1102 -6353679815466428155
I 1103 -7769181323079049367
I 1104 7141031863945836828
I 1105 -6008469159608372839
I 1106 -1331693337258455684
I 1107 -1118996726855843568
I 1108 8674855047122433211
I 1109 -1873269912045546871
I 1110 -3062967151010733126
I 1111 -8927676995630339400
I 1112 -3570896611536974863
I 1113 -3037855142282753788
I 1114 -4286977547660615351
I 1115 -6790968690451732795
I 1116 4432490406074049495
I 1117 4547066681328106121
I 1118 1507156442134736904
I 1119 3786818069827013187
I 1120 -4229143747418703179
